strategy,return_train_pct,dd_train_pct,return_test_pct,dd_test_pct,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,rsi_period,rsi_low_th,rsi_high_th,tp_mode,tp_pct,tp_mgmt,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,grid_max_adds,grid_spacing_pct,grid_size_multiplier,tp_rr,sl_atr_period,sl_atr_mult,martingale_multiplier,martingale_max_steps,tp1_close_frac,tp_trail_pct,rank_pre_wf,rank_post_wf,rank_delta
rsi_reversion,0.0,0.0,-0.6743236384726181,1.0512889360599909,0.0,-0.7269895720390522,0.0,-59.45614630578357,0.0,-59.45614630578357,0.0,0.0,0.0,-0.5945614630578357,0,1,True,951,0,1,0,0,1.0,1.0,0,0,1.0,1.0,39,14.449009987067225,87.44816828888347,rr,,full,pct,False,False,0.5895909426049668,martingale,,,,2.11158924179365,,,1.4662541674989122,7.0,,,107,161,54
rsi_reversion,0.04563294469008827,0.17116916829694676,0.21525967458240203,0.16352908971510982,0.2232854616813216,0.6224789037328871,-0.09909418308072777,11.577449056898663,1.7225107765338705,11.577449056898663,0.48135410644197346,0.7287320555537136,-0.0009909418308072777,0.11577449056898663,5,2,True,154,0,0,0,0,1.0,1.0,0,0,1.0,1.0,40,18.83670951385629,80.48757220141508,pct,2.333590509642846,partial_trailing,pct,True,True,9.894973290278257,none,,,,,,,,,0.5289938762043475,2.446877539490375,98,98,0
rsi_reversion,-0.18936295937661551,0.22760027389211243,0.0025908237984095805,0.06100924430515418,-1.2405158019951004,0.03403471023403712,-2.4904132007478537,0.42695528504911434,-3.8856601989828903,0.8989543390009459,-1.5845774881822121,1.822658607405802,-0.024904132007478538,0.004269552850491144,4,5,True,1,0,0,0,0,1.0,1.0,0,0,1.0,1.0,35,13.667863652945442,81.06241685878312,pct,6.131459968119702,partial_trailing,pct,False,True,9.439172132003511,none,,,,,,,,,0.5079219276716852,3.5652325669690135,135,117,-18
rsi_reversion,0.40336351620378075,0.03610491033062954,0.12474020317756462,0.22588827349342594,1.8525172515287758,0.4310997611049858,3.249104951162061,1.4947561708978516,5.8471292759378475,3.298979803305876,3.333261716702248,0.5226863624035487,0.03249104951162061,0.014947561708978516,8,5,True,562,0,0,0,0,1.0,1.0,0,0,1.0,1.0,39,22.1346051164859,87.44816828888347,rr,,full,pct,False,True,9.983950968063231,grid,5.0,2.758670331969882,2.3171994749853,0.2804525961136306,,,,,,,66,107,41
rsi_reversion,-0.6875255563621785,1.1723005864974039,0.32732647722621966,0.18493199528118864,-0.667520931725452,0.7055706774282752,-0.09914664106309194,1.4541537828617437,-10.209459373850777,8.996069247033448,-0.7938915261658683,0.8148986778903926,-0.0009914664106309193,0.014541537828617435,5,4,True,455,3,1,3,0,19.903520588546765,1.0,0,0,1.0,1.0,37,18.725228020210622,81.154269745778,pct,9.519370150795051,partial_trailing,pct,True,True,9.889737910352226,martingale,,,,,,,2.710045822337033,5.0,0.22706115742503163,0.4965932206034511,147,90,-57
rsi_reversion,-0.18492476790250567,0.22722270011094223,0.02956886031835193,0.011051573564261024,-1.1046025526334111,0.8319456476897763,-6.0290203445464945,1.6884099884431363,-5.223588820662367,1.6778354223175,-1.9730974431144253,3.8543058204478244,-0.06029020344546494,0.01688409988443136,3,4,True,177,0,0,0,0,1.0,1.0,0,0,1.0,1.0,37,12.031796067568848,80.48757220141508,pct,9.754566801360525,full,pct,True,True,8.517233799635953,none,,,,,,,,,,,134,112,-22
rsi_reversion,0.04671872470225491,0.17525441408890402,0.3410928522595391,0.1700204639293484,0.2232907430989109,0.7192564908093931,-0.10146007021373445,17.89150148224807,1.763550223554469,17.89150148224807,0.48134058268212604,0.8708108047468007,-0.0010146007021373444,0.1789150148224807,5,2,True,301,0,0,0,0,1.0,1.0,0,0,1.0,1.0,40,18.83670951385629,80.48757220141508,rr,,partial_trailing,pct,True,True,9.664238283495806,grid,2.0,2.405024389656872,1.7885968513128472,6.734991903914261,,,,,0.8140041949060116,4.295918683652638,97,87,-10
rsi_reversion,-0.08577689396938037,0.3163250206097291,0.06143307224173444,0.047036856913938684,-0.41307553602353114,0.6913196681468055,1.785375302231376,1.0064871080433346,-0.11477850585640814,1.572806270333334,-0.050793449817644803,2.391955677653869,0.01785375302231376,0.010064871080433345,8,10,True,736,0,0,0,0,1.0,1.0,0,0,1.0,1.0,39,12.517817983242903,78.31031231602825,pct,4.058248073039917,full,pct,True,True,8.344145157915555,grid,3.0,2.2578293967915766,1.1880954318125398,,,,,,,,127,109,-18
rsi_reversion,0.05472521228215843,0.2053968718434953,0.39967157411961995,0.19926860702413723,0.2233297185220128,0.7192504529637925,-0.11891766586438961,20.964813354697586,2.0662517650166548,20.964813354697586,0.4812407780539847,0.870464223900483,-0.001189176658643896,0.20964813354697587,5,2,True,235,0,0,0,0,1.0,1.0,0,0,1.0,1.0,40,18.83670951385629,80.48757220141508,pct,7.130672049019575,full,pct,True,True,8.245488907627221,none,,,,,,,,,,,94,82,-12
rsi_reversion,0.18433924950671532,0.0069000673688527255,0.3875412708148174,0.22807061541467166,0.9632978747760577,0.6784024576499904,19.439352697050378,20.385641315006968,19.439352697050378,20.385641315006968,0.0,0.7965015373617165,0.19439352697050377,0.20385641315006967,1,2,True,921,0,1,0,0,1.0,1.0,0,0,1.0,1.0,37,18.83670951385629,87.44816828888347,rr,,partial_trailing,pct,True,True,8.018828166030191,martingale,,,,4.840636251605896,,,2.5992859691205643,1.0,0.22206866128690672,2.6445235418826685,80,84,4
rsi_reversion,0.44163913213026706,0.01648722136952424,0.9682129987778731,0.5381839398965128,0.9633970084011954,0.6923305590630686,46.57271241622825,50.83757725203691,46.57271241622825,50.83757725203691,0.0,0.8076049481618639,0.4657271241622825,0.5083757725203691,1,2,True,433,0,1,0,0,1.0,1.0,0,0,1.0,1.0,38,18.83670951385629,87.44816828888347,pct,4.79157110126874,partial_trailing,pct,True,True,3.3470420950227044,martingale,,,,,,,3.0700529125536002,9.0,0.5780547767372001,4.549039718663362,59,53,-6
rsi_reversion,0.20208819030413938,0.0075630441784535095,0.4504300180008469,0.22462381389200553,0.9633047303881489,0.7192452073990335,21.31105349372518,23.627993050506195,21.31105349372518,23.627993050506195,0.0,0.8701638407641751,0.21311053493725177,0.23627993050506194,1,2,True,570,0,1,0,0,1.0,1.0,0,0,1.0,1.0,39,18.725228020210622,87.44816828888347,rr,,full,pct,True,True,7.314552937629294,martingale,,,,8.62917539346086,,,2.0542502489347108,1.0,,,78,79,1
rsi_reversion,0.11597342637714725,0.4096182931689145,0.389558142654467,0.30979788979188294,0.31916130319944186,0.6368526283042666,3.541284640580331,2.313570358780512,2.8194806170375117,6.037900441632157,0.7844969220910917,0.8896136669973682,0.03541284640580331,0.02313570358780512,10,9,True,82,1,1,1,1,2.6021477913641924,2.6021477913641924,0,0,1.0,1.0,33,18.83670951385629,80.48757220141508,pct,3.7410530139206073,full,pct,True,True,6.359827722876437,martingale,,,,,,,2.6021477913641924,6.0,,,87,83,-4
rsi_reversion,0.08171261850107303,0.417774120251961,0.5580512616560007,0.3210563874167093,0.2239150543361454,0.7239989889926525,3.6443937968912388,1.8652567549733492,2.4905875527166716,7.789025289053863,0.617479285478131,0.9242674044456349,0.03644393796891239,0.018652567549733493,9,9,True,330,1,1,1,1,2.0530541194837966,2.0530541194837966,0,0,1.0,1.0,33,18.820769647133588,80.48757220141508,pct,4.999064234276567,partial_trailing,pct,False,True,6.234160560678074,martingale,,,,,,,2.0530541194837966,10.0,0.33665525109174466,4.413721482780995,90,72,-18
rsi_reversion,0.0,0.0,0.5462031050518901,0.17011863542647537,0.0,0.827087880765992,0.0,28.484751654237176,0.0,28.484751654237176,0.0,1.0807698415654472,0.0,0.2848475165423718,0,2,True,596,0,1,0,0,1.0,1.0,0,0,1.0,1.0,38,17.212864781965564,87.44816828888347,rr,,partial_trailing,pct,False,True,6.899769201419061,martingale,,,,6.738211366378052,,,1.7465325404509264,5.0,0.7715750331399812,2.499708958550391,107,74,-33
rsi_reversion,2.002091924608096,0.045301672655285896,-0.4409509038212689,2.0642385696564305,2.497937201146947,-0.30372494333714706,17.064304237843782,2.3349174359061107,23.571138985415317,-2.2389399714940685,3.564495442074548,-0.10383118080292861,0.1706430423784378,0.023349174359061108,10,9,True,181,0,0,0,0,1.0,1.0,4,6,7.345442637407064,7.376016369979581,21,14.870118819471621,89.68245559929932,pct,1.15819425437294,full,pct,True,True,7.287572136402431,grid,6.0,0.21253553876564252,2.6892520699548093,,,,,,,,15,151,136
rsi_reversion,0.37441280938561583,0.008222315349462436,0.433404774722157,0.29990704194130274,1.5093171538898864,0.6365018721861293,6.043492708218787,22.872592338865537,8.681270261048127,22.872592338865537,2.6139490296317565,0.7256594611466731,0.060434927082187874,0.22872592338865536,5,2,True,347,0,0,0,0,1.0,1.0,0,0,1.0,1.0,33,18.83670951385629,87.44816828888347,pct,8.950636487011026,full,pct,True,True,6.7268371426943485,none,,,,,,,,,,,69,80,11
rsi_reversion,0.22408019368900245,0.008384174337324097,0.4708463482931302,0.277227379289201,0.963313221354814,0.6783789221810725,23.630203167260206,24.76905207542978,23.630203167260206,24.76905207542978,0.0,0.7959265706584809,0.23630203167260203,0.24769052075429782,1,2,True,245,0,0,0,0,1.0,1.0,0,0,1.0,1.0,37,18.725228020210622,87.44816828888347,pct,7.334243669456058,partial_trailing,pct,True,True,6.5966774738727745,grid,4.0,2.6791765164339996,1.1776125310388021,,,,,,0.7091745650788409,1.6824113920489736,77,77,0
rsi_reversion,0.3893072618096127,0.42970714405284527,0.6051916058901874,0.36260169419776744,0.911664462390573,0.7915394332442508,5.123969966803496,1.9017669559622954,4.731416757330198,6.632824671669329,1.4951391944173065,1.046170880796978,0.05123969966803496,0.019017669559622953,12,12,True,555,1,1,1,1,1.9274986591804595,1.9274986591804595,0,0,1.0,1.0,40,22.1346051164859,78.31031231602825,pct,6.749836775617982,full,pct,True,True,6.219469580533168,martingale,,,,,,,1.9274986591804595,2.0,,,67,71,4
rsi_reversion,0.4352702398981778,0.04723492901929349,-0.0018504329305168987,0.4900877664358756,1.9489202524406242,-0.003940607372018263,4.2139208977008575,2.611931690258014,5.595685436525187,1.4960720287371696,4.640174818830824,0.32555240469807034,0.042139208977008576,0.02611931690258014,10,9,True,302,0,0,0,0,1.0,1.0,0,1,1.0,2.017988304144478,21,14.870118819471621,89.68245559929932,pct,0.7986305992642555,full,pct,True,True,6.459950854242525,grid,1.0,1.7780379647567168,2.880460482849915,,,,,,,,61,125,64
rsi_reversion,-0.11328334302250775,0.6804719479212615,1.8018809528041135,0.2182920285640012,-0.27358175163226406,0.8921905524279238,4.52102463289687,0.29676273541638093,0.7316428851863425,21.75739588446406,0.20665102384284037,1.0084349596737965,0.045210246328968695,0.0029676273541638094,12,9,True,284,0,0,0,0,1.0,1.0,1,1,1.9773226291804904,2.023594734295502,25,12.517817983242903,83.0768943263914,pct,5.278776836521034,full,pct,True,True,5.160726756871892,grid,2.0,2.317541854095226,2.976648191357871,,,,,,,,129,37,-92
rsi_reversion,0.03219782747629907,0.606164548713441,0.4876537425302363,0.37194670955090464,0.06598655726965037,0.7119412074490804,4.284716688926233,2.3311216468104994,1.9606643324515503,5.424482855562421,0.44764167734382687,1.0183852603521777,0.04284716688926233,0.023311216468104995,11,13,True,279,0,0,0,0,1.0,1.0,0,0,1.0,1.0,37,18.725228020210622,78.31031231602825,pct,3.148784359641005,full,pct,False,True,4.789961400253129,none,,,,,,,,,,,102,76,-26
rsi_reversion,-0.13169719364032328,0.5361703520084302,0.7902869012088365,0.2149774920840466,-0.3185179810656067,0.9318417267828738,3.7022721477432086,2.1686172695073953,0.6204802604731019,7.794476152287974,0.16747728586150956,1.2686036091630322,0.03702272147743209,0.021686172695073953,10,13,True,892,1,1,1,1,2.085525728304286,2.085525728304286,0,0,1.0,1.0,37,16.555425066074015,78.31031231602825,pct,6.445296224295612,full,pct,False,True,5.459540502672792,martingale,,,,,,,2.085525728304286,7.0,,,131,64,-67
rsi_reversion,0.29030926661091083,0.010854757004201892,0.6464616436951287,0.32264922211872804,0.9633387682658616,0.7192248287836371,30.614338725871846,33.91468828603166,30.614338725871846,33.91468828603166,0.0,0.8690031253921362,0.3061433872587184,0.3391468828603166,1,2,True,565,0,1,0,0,1.0,1.0,0,0,1.0,1.0,39,18.725228020210622,87.44816828888347,rr,,full,pct,False,True,5.091758810546161,martingale,,,,7.739673872633177,,,2.7772418583470895,8.0,,,73,68,-5
rsi_reversion,0.2935999852363036,0.010977424375620696,0.6163663519868301,0.36320830705679524,0.9633400366863126,0.6783376624030458,30.961358908264515,32.42729497250362,30.961358908264515,32.42729497250362,0.0,0.794921486417432,0.30961358908264514,0.3242729497250362,1,2,True,361,0,1,0,0,1.0,1.0,0,0,1.0,1.0,38,18.725228020210622,87.44816828888347,pct,6.423601680370022,partial_trailing,pct,True,True,5.034689510830652,martingale,,,,,,,1.1301475506459868,1.0,0.721845318276467,0.7351896179565092,72,70,-2
rsi_reversion,0.13742511804992752,0.5908577299725948,0.809511744415059,0.447222697436687,0.266675582554807,0.739296916368076,5.104337532509204,2.533777782646211,3.4604617468892216,11.122486403537755,0.6764427436593647,0.9204348585933317,0.051043375325092046,0.02533777782646211,10,9,True,350,1,1,1,1,1.751888944288528,1.751888944288528,0,0,1.0,1.0,33,18.83670951385629,80.48757220141508,pct,4.760715336483374,full,pct,False,True,4.405548330350619,martingale,,,,,,,1.751888944288528,10.0,,,85,63,-22
rsi_reversion,0.356971333199807,0.013338075959237345,4.885586161766842,0.9785698136324643,0.9633644463305469,0.8963711510234401,37.64413529607407,252.67377764448779,37.64413529607407,252.67377764448779,0.0,1.1950899132540138,0.37644135296074066,2.526737776444878,1,2,True,130,0,0,0,0,1.0,1.0,0,3,1.0,4.2141625708947945,37,18.725228020210622,87.44816828888347,pct,5.48586054325407,partial_trailing,pct,True,True,4.1409060856488695,grid,3.0,0.599708427231138,1.7178029677767668,,,,,,0.7929950860085853,4.0064403536747335,70,10,-60
rsi_reversion,-0.16601839343489688,0.6109100559102081,0.1736089825704612,0.09089146439712464,-0.4126855384480385,0.8204672795832177,3.4448753021179006,2.5859096877861076,-0.22726460517304625,3.4318993707422694,-0.05208134290888185,2.8266934473645424,0.034448753021179,0.025859096877861077,8,11,True,274,0,0,0,0,1.0,1.0,0,0,1.0,1.0,39,14.449009987067225,78.31031231602825,rr,,full,pct,False,True,4.317348693297773,none,,,,9.83903568064418,,,,,,,133,103,-30
rsi_reversion,0.03588850948021971,0.6784560776077888,0.5467559526206367,0.4163774134077926,0.06600992113419521,0.7123545021257155,4.795726024766756,2.6098280472749877,2.1929547657633517,6.079391560706527,0.4474019581801715,1.018073566283077,0.04795726024766756,0.026098280472749875,11,13,True,149,0,0,0,0,1.0,1.0,0,0,1.0,1.0,37,18.725228020210622,78.31031231602825,pct,3.1531650494109473,full,pct,True,True,4.278835317023066,none,,,,,,,,,,,100,73,-27
rsi_reversion,0.022600272191453108,0.20317568263200883,0.9552613004126131,0.2043827067780181,0.10072471255568885,0.8943598890830431,-2.1556362302813032,1.2093933219998372,1.5893729765310791,20.261579987928307,0.3695189209012038,1.0431211289058833,-0.021556362302813034,0.012093933219998373,4,5,True,917,0,0,0,0,1.0,1.0,1,1,1.9872149324175734,2.0130379271852434,39,18.725228020210622,79.90815742092487,rr,,full,pct,True,True,9.779029145484262,grid,2.0,1.2959856826642255,1.9215348939925987,9.324845728562877,,,,,,,104,54,-50
rsi_reversion,0.07786642947005262,0.6421866235790002,-0.023279330556691402,0.48609439879308286,0.16566779952796584,-0.059184101145535635,8.374447867456201,2.754124819233967,3.126031508164315,2.135639208361292,0.6501975007679486,0.42895739290036977,0.083744478674562,0.02754124819233967,10,9,True,317,1,1,1,1,1.957270153266696,1.957270153266696,0,0,1.0,1.0,33,18.83670951385629,80.48757220141508,pct,0.7372423217760666,full,pct,True,True,4.053248119869387,martingale,,,,,,,1.957270153266696,4.0,,,91,128,37
rsi_reversion,-0.5167871382300238,0.9234673324201321,0.044615430946137735,0.29536727844267113,-0.7395704555436299,0.1326362219478163,1.1208392092400723,1.9156944959431406,-6.679455797216282,3.1599329136523906,-1.244312854241195,1.4625315861121277,0.011208392092400724,0.019156944959431405,5,6,True,379,0,0,0,0,1.0,1.0,2,1,3.8094780792290814,2.006693068370775,28,11.818182969702027,83.90138879240219,pct,7.090058155313031,partial_trailing,pct,True,True,3.8618855183873424,grid,6.0,0.6801116701676669,2.1873982659648417,,,,,,0.33605696743610014,3.275814911578215,145,110,-35
rsi_reversion,0.40955359365597577,0.05540757768763017,0.7368570344430836,0.4345092052078091,1.0732827094972444,0.6783033572939203,6.02859296434076,38.76944705144579,15.55694612283754,38.76944705144579,1.7680670144491377,0.7940885850021542,0.06028592964340761,0.3876944705144579,3,2,True,269,0,0,0,0,1.0,1.0,0,0,1.0,1.0,38,18.83670951385629,82.46169131707585,pct,5.71982936327755,full,pct,False,True,4.208257405067069,none,,,,,,,,,,,64,66,2
rsi_reversion,1.1684731082359567,0.041557993441902585,-0.6432527854355774,2.2065979889010183,1.819299023385648,-0.40915671858383085,26.100721828390625,-60.271423932546405,28.636768363480332,-15.533494542836216,5.916471853131412,-0.28614309369097213,0.2610072182839063,-0.6027142393254641,5,3,True,28,0,2,0,1,1.0,3.296786894152084,0,0,1.0,1.0,33,18.83670951385629,87.44816828888347,pct,8.948852446493373,partial_trailing,atr,True,True,,martingale,,,,,38.0,5.094127774068509,3.296786894152084,3.0,0.8032388088426619,2.433337470636111,38,157,119
rsi_reversion,0.607469792788895,0.5711059705482678,-0.28853521999433474,1.9058657058449753,0.6849014614885656,-0.18088791703821452,25.281366656733717,-21.050299505335126,19.054888985421314,-0.6628768059613463,1.6138753818367084,-0.01601161521227952,0.25281366656733717,-0.21050299505335127,5,4,True,133,1,2,1,2,3.360250653578749,11.29128445487641,0,0,1.0,1.0,39,18.83670951385629,81.154269745778,pct,7.299292987560817,partial_trailing,atr,False,True,,martingale,,,,,8.0,1.6585526686638912,3.360250653578749,8.0,0.2246626240736175,2.3807871895272292,52,146,94
rsi_reversion,1.226853556934926,0.04155799344190324,-0.974750932101065,2.149354459682885,1.8186532658890588,-0.6528613998806665,27.861355471411123,-100.5398648894799,30.02726274650633,-26.727073687505992,5.866285914310584,-0.44331046790208484,0.2786135547141112,-1.005398648894799,5,3,True,90,0,0,0,0,1.0,1.0,0,0,1.0,1.0,33,18.83670951385629,87.44816828888347,pct,8.778959142846478,partial_trailing,atr,True,True,,grid,1.0,2.473955598913484,2.2129607783525715,,36.0,4.6968585488809556,,,0.10580747843472756,1.7536945366856427,34,167,133
rsi_reversion,0.40492262941103085,0.015122259426013055,0.8488386339935428,0.5008634983789274,0.963382894842935,0.6782713592964068,42.70080207661622,44.664629256879536,42.70080207661622,44.664629256879536,0.0,0.7933139388685102,0.42700802076616223,0.44664629256879534,1,2,True,823,0,0,0,0,1.0,1.0,0,0,1.0,1.0,38,18.725228020210622,87.44816828888347,pct,6.767102257786268,full,pct,False,True,3.6505363214679725,none,,,,,,,,,,,65,62,-3
rsi_reversion,-0.1526361754317085,0.7066095336590115,0.8824617589158201,0.5062223401854397,-0.21598954511742663,0.6966662087749901,-0.2714751440470768,3.274164513944091,-0.20692281696398993,19.876280418511044,-0.018130748221482813,0.80888243057192,-0.002714751440470768,0.03274164513944091,5,5,True,160,3,1,1,0,1.4749852314238172,1.0,0,0,1.0,1.0,38,18.83670951385629,80.48757220141508,pct,6.189957354136864,full,pct,False,True,3.6118750327864624,martingale,,,,,,,1.4749852314238172,1.0,,,132,57,-75
rsi_reversion,0.15994058267423394,0.23299316589575025,1.3590133449820296,0.2889374306538801,0.5543205120822847,0.8883394969086416,3.1031677205656196,1.6271890433087473,3.101404606313118,47.164397748704694,1.0042432728404007,1.085688170406885,0.031031677205656194,0.016271890433087473,8,3,True,436,0,0,0,0,1.0,1.0,0,1,1.0,2.0196733148437764,33,18.83670951385629,83.0768943263914,pct,8.577292574700282,full,pct,True,True,7.268468610860846,grid,5.0,1.9396743574149746,1.588255114319602,,,,,,,,83,46,-37
rsi_reversion,0.47998819373826773,0.06492956073337652,0.8628253420506438,0.5091572943368814,1.0733231267703285,0.6782673548596471,7.064962375138569,45.401010460428225,18.232311930481444,45.401010460428225,1.7680160901272968,0.7932171457912561,0.07064962375138568,0.45401010460428226,3,2,True,869,0,0,0,0,1.0,1.0,0,0,1.0,1.0,38,18.83670951385629,83.0768943263914,rr,,full,pct,True,True,3.5910457610485302,none,,,,4.664730654397204,,,,,,,55,60,5
rsi_reversion,1.2185766349690486,0.04155799344190621,-1.0744534474846468,2.321523339885737,1.7898130520896771,-0.6773584798249437,25.06776592060304,-101.74784211592628,29.708305586275447,-29.78809264499077,5.211237648610087,-0.4599162311632794,0.2506776592060304,-1.017478421159263,5,3,True,365,0,2,0,1,1.0,1.5832205434518105,0,0,1.0,1.0,33,18.83670951385629,87.44816828888347,pct,9.008074426858848,partial_trailing,atr,True,True,,martingale,,,,,57.0,5.817324193474702,1.5832205434518105,7.0,0.4239133656139057,2.0668818524753307,36,174,138
rsi_reversion,0.44639716542325125,0.016664028858766146,0.9352756842326837,0.552140144910585,0.963398836559317,0.6782465842576346,47.07446712975035,49.21564391511895,47.07446712975035,49.21564391511895,0.0,0.7927156264967693,0.4707446712975035,0.49215643915118956,1,2,True,540,0,1,0,0,1.0,1.0,0,0,1.0,1.0,38,18.83670951385629,87.44816828888347,rr,,full,pct,True,True,3.3113668287917415,martingale,,,,3.5367253751416965,,,2.2742998607156433,9.0,,,57,55,-2
rsi_reversion,-0.4369738877021856,1.054754121396778,1.2533071672322649,0.3337560896223734,-0.7846063018432864,0.8706376177218188,3.955690748294136,2.9018003916490973,-1.9202415406735833,16.37751221773248,-0.3297057981160625,1.0958944969393063,0.03955690748294136,0.029018003916490974,12,9,True,176,0,0,0,0,1.0,1.0,1,1,1.998341987342282,2.001541277120863,25,12.517817983242903,83.0768943263914,rr,,full,pct,True,True,6.556381398804303,grid,1.0,0.16497381304854036,1.9134275792541133,2.1935467310524643,,,,,,,141,47,-94
rsi_reversion,0.4366723508025805,0.6369466631127579,1.1061643428910584,0.7591377267340471,0.5548214263165501,0.6442024542590034,8.47087000192736,4.451963381969206,8.47049150153783,39.91539565627377,1.0038671480976378,0.722117447504031,0.0847087000192736,0.04451963381969206,8,3,True,598,0,0,0,0,1.0,1.0,0,0,1.0,1.0,33,18.83670951385629,83.0768943263914,rr,,full,pct,False,True,2.6566194441596878,grid,4.0,2.9410960970921574,1.9852361879857392,5.022739672179474,,,,,,,60,49,-11
rsi_reversion,0.6840417723504855,0.02547279867603723,0.3755955896940666,1.8174550159172527,0.9634899141715011,0.19768029901676862,72.1350949828633,-19.01704615078451,72.1350949828633,16.24283403967635,0.0,0.31470394477934155,0.721350949828633,-0.1901704615078451,1,4,True,859,0,2,0,2,1.0,2.7921506404668777,0,0,1.0,1.0,37,18.725228020210622,87.44816828888347,rr,,partial_trailing,atr,False,True,,martingale,,,,8.780089867308067,32.0,2.9502517802639208,1.6709729622189815,6.0,0.7324874559008884,4.418727795092665,50,86,36
rsi_reversion,0.6930430400887255,0.09371982828830384,1.2425143344897416,0.7348186639732583,1.073445175457586,0.6781579830023708,10.199083039705462,65.39642179787006,26.324739358585493,65.39642179787006,1.7678621597605964,0.7905862813160224,0.10199083039705462,0.6539642179787006,3,2,True,896,0,1,0,0,1.0,1.0,0,0,1.0,1.0,38,18.83670951385629,83.0768943263914,pct,5.8313849073047255,partial_trailing,pct,False,True,2.487754744180983,martingale,,,,,,,1.1487845807701411,10.0,0.3271615869865022,3.1638157774901656,49,48,-1
rsi_reversion,0.3084943100171156,0.01153253232249411,2.087918452708326,0.3526041858731361,0.963345776666123,0.8865683346579315,32.53202838518572,106.96250129365524,32.53202838518572,106.96250129365524,0.0,1.1644903694729922,0.3253202838518572,1.0696250129365525,1,2,True,386,0,0,0,0,1.0,1.0,0,1,1.0,2.0216854889587745,39,18.725228020210622,87.44816828888347,rr,,full,pct,True,True,4.791611119074481,grid,6.0,2.135584947574141,2.9592071208100954,9.588779138515276,,,,,,,71,35,-36
rsi_reversion,0.2707821910242991,0.602807614376705,0.33262464149805826,0.26901687163727145,0.5659323765266866,0.5295307873654278,2.2837726930695066,0.9461710444919974,2.0350295675491563,2.8193347011815337,1.1627614411438287,0.8471067152137879,0.022837726930695065,0.009461710444919974,28,19,True,495,0,0,0,0,1.0,1.0,0,0,1.0,1.0,25,14.932347874116694,81.154269745778,rr,,full,pct,True,True,7.492089689987238,none,,,,9.460718342171111,,,,,,,74,88,14
rsi_reversion,1.3403674731762738,0.3630316782261798,2.1756345700227664,0.5863739170089852,1.9687989101146266,0.8887411242207724,6.651336878362615,2.5375287969455926,7.555451853285073,26.30893142557975,3.3719460448710254,1.0097577681586674,0.06651336878362615,0.02537528796945593,23,9,True,150,0,0,0,0,1.0,1.0,0,1,1.0,2.0223828693318575,31,20.852587813067785,83.90138879240219,rr,,partial_trailing,pct,True,True,4.663669901044393,grid,5.0,2.2025634997349277,1.8728085926481552,8.586085794978343,,,,,0.8582740591450173,3.5011683433131124,29,34,5
rsi_reversion,0.42146992898974833,0.007311253635744103,2.973465813705234,0.7576643642470906,0.9828102531312676,0.8483076395504846,44.41976560568262,155.1000681250731,44.41976560568262,155.1000681250731,0.0,1.0927990539804238,0.4441976560568262,1.551000681250731,1,2,True,747,0,0,0,0,1.0,1.0,0,2,1.0,3.6159841582078025,37,18.725228020210622,87.44816828888347,pct,1.596062465861427,partial_trailing,pct,True,True,3.5476642880540052,grid,3.0,0.9653172240242716,1.5777673573279378,,,,,,0.5301073518130809,0.2740789049937447,62,21,-41
rsi_reversion,-0.9323496419636701,4.496043469315799,1.5005632556241988,1.5945097538821613,-0.2561478199977869,0.6668383464681965,-45.737713755365995,106.68273505557507,-21.69172015750549,106.68273505557507,-0.24111439220563236,0.0,-0.45737713755365994,1.0668273505557506,4,1,True,622,0,0,0,0,1.0,1.0,1,0,2.0259303723489115,1.0,25,14.932347874116694,89.68245559929932,pct,9.235888514194544,full,pct,False,False,8.65222166919545,grid,1.0,2.536877661456007,2.5038783648945415,,,,,,,,150,40,-110
rsi_reversion,4.035455040842195,0.049984563973934804,2.5517024506997554,2.170619032763641,2.2525690121720063,0.6032031341012458,26.03552389949127,5.569204592052245,38.28492099741656,46.72798630078097,3.439364457959841,0.6271544741934992,0.2603552389949127,0.055692045920522446,12,6,True,480,0,0,0,0,1.0,1.0,3,6,4.819238987789591,4.85053180478738,28,18.725228020210622,87.44816828888347,rr,,partial_trailing,pct,True,True,4.789974256748734,grid,6.0,0.22086136197441741,2.6959450226582105,0.7496410624543146,,,,,0.48453329654334254,2.5600331945325863,2,30,28
rsi_reversion,0.17673931131692022,0.8276980202803674,1.3989079435461127,0.42950845677401,0.30155408302987297,0.8247372861583948,3.0706593779173224,1.6290909479510458,2.221964228436138,11.471996412763847,0.9947225024117519,0.969901364274766,0.03070659377917322,0.01629090947951046,23,14,True,678,0,0,0,0,1.0,1.0,1,1,1.9868664245961902,2.013357017171817,33,18.83670951385629,78.31031231602825,pct,8.804280168224087,full,pct,False,True,6.214843415591582,grid,5.0,1.3293807873868846,2.5348245873034396,,,,,,,,81,45,-36
