strategy,return_train_pct,dd_train_pct,return_test_pct,dd_test_pct,tested,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,fast_period,slow_period,tp_mode,tp_pct,tp_mgmt,tp1_close_frac,tp_trail_pct,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,tp_rr,martingale_multiplier,martingale_max_steps,rsi_period,rsi_low_th,rsi_high_th,sl_atr_period,sl_atr_mult,grid_max_adds,grid_spacing_pct,grid_size_multiplier,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,245,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.212765654889445,partial_trailing,0.7478508722789988,4.643417165194773,atr,True,False,,none,,,,,,,37.0,4.809257429340414,,,,11.0,3.728933167950646,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,246,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.156267326903025,partial_trailing,0.8780576551938356,4.777506021980901,pct,True,False,8.393503769941002,martingale,,1.3675619367357335,2.0,,,,,,,,,16.0,3.9473383889172067,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,247,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.630219305311458,full,,,pct,False,False,4.148634149701271,grid,,,,,,,,,2.0,0.5114892758797038,1.5004857963291907,11.0,3.5774509515144737,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,248,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.132063980407277,partial_trailing,0.7632958291661626,4.679960187286204,atr,True,False,,none,,,,,,,25.0,3.6317926493302566,,,,11.0,3.749184048418532,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,249,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.5117334257260564,partial_trailing,0.26643670461347824,4.776693748436052,atr,True,False,,grid,,,,,,,5.0,3.086568287453817,3.0,1.554032468405065,1.2035793987885552,11.0,3.728933167950646,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,250,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6249840382927495,2.437748410897468,pct,True,False,8.923338139897151,none,3.4318447761777664,,,,,,,,,,,16.0,3.9362077360911414,,,,,,,97,,
bollinger_breakout,0.0,0.0,,,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,251,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.11138375395554,partial_trailing,0.2832730432807269,3.1927066845776815,pct,True,False,1.2406531587996628,grid,,,,,,,,,1.0,0.0742199777806733,1.2312187148598501,15.0,3.728933167950646,,,,,,,97,,
range_breakout,-1.520430288355712,1.6643765216128013,,,False,-3.0948337823351597,,2.0615474780363865,,0.5041353985679684,,2.2781166306489635,,0.020615474780363865,,250,0,True,353,0,0,0,0,1.0,1.0,3,0,6.349750753085885,1.0,,,pct,0.17441887836729142,full,,,pct,True,True,8.138612519883623,grid,,,,,,,,,3.0,1.0089529132709063,1.615916032250708,,,180.0,0.471514383307862,,,,,197,,
range_breakout,5.042085699521781,2.176347959874475,0.5280258056597376,1.5111842346917852,True,1.9906281185527943,0.4221906754389861,3.6781872248388385,4.479696218436528,2.9963524753470727,1.9496925898632795,3.3546434245723975,0.8288886778505952,0.036781872248388386,0.044796962184365276,242,50,True,1364,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.497498447295042,partial_trailing,0.5655426219132659,0.8212994092050527,pct,True,False,9.032558958924348,none,,,,,,,,,,,,,,204.0,0.3772319496466877,,,,,49,23,-26
range_breakout,8.70454621600838,2.7991193514876147,-0.8937788018461235,2.9715584162841244,True,1.6213293146457965,-0.36232924677581657,37.85179647062736,-2.8334456998369224,5.89252106248109,-1.4368655494084879,2.0010984537028436,-0.22402991737768305,0.37851796470627364,-0.02833445699836922,182,39,True,1912,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.5198650293058305,partial_trailing,0.7799616820256392,0.08486157487590096,pct,True,False,9.353466137947278,none,,,,,,,,,,,,,,204.0,0.32004273795386484,,,,,39,60,21
range_breakout,8.962541055225559,3.1965379029808916,6.094112932947882,1.1310007707036507,True,1.6949027040471525,2.642617956368428,8.698046516152585,14.006394264403296,6.036504332439742,18.472632415228514,2.2319358517085246,3.0182954973251226,0.08698046516152586,0.14006394264403296,181,35,True,1351,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.5828861782072017,partial_trailing,0.3660321595966658,2.5127192640485534,pct,True,False,7.7685950240548935,none,,,,,,,,,,,,,,204.0,0.32004273795386484,,,,,38,12,-26
range_breakout,13.31242685051941,5.8060994595897215,6.407815284171581,2.336828639243756,True,1.6045346823875837,1.9451111861069261,38.70392644720262,38.43243840396352,10.247879387347458,21.06035474136956,1.9316456638315007,2.36421066796727,0.3870392644720262,0.38432438403963526,164,33,True,1759,0,0,0,0,1.0,1.0,1,1,2.024965300940283,2.024965300940283,,,pct,2.7245786221173978,partial_trailing,0.8082675494443282,2.94070620447564,pct,True,False,6.551593186311258,grid,,,,,,,,,1.0,2.446555919185471,2.9651915615300086,,,198.0,0.3129299578571182,,,,,32,10,-22
range_breakout,19.226939616169723,6.277960546517504,6.194877788090047,3.3585510721315424,True,1.5557714466657775,1.2313104416525267,2.80605125177281,23.970532769808955,10.107150093185748,14.158180203232291,1.8817684351865107,1.3568683249695366,0.0280605125177281,0.23970532769808953,242,51,True,1873,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.481077015777262,full,,,pct,True,False,4.133904259448606,none,,,,,,,,,,,,,,204.0,0.32004273795386484,,,,,28,11,-17
range_breakout,20.461988991876858,9.473001620324734,-5.6046483135947405,14.90036525474505,True,0.9231333401272399,-0.5039517643513172,-22.80680946803496,-35.81160961842192,13.30365189224117,-0.7440102073670773,1.8522037247736611,-0.0456559669224073,-0.2280680946803496,-0.3581160961842192,303,74,True,1125,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.825128094974426,full,,,atr,True,False,,none,,,,,,,59.0,5.854595293329965,,,,,,104.0,0.38159780141379024,,,,,25,89,64
range_breakout,34.21948558699557,10.531663226692432,2.650787336168503,5.224494315426075,True,1.6855186269772362,0.4110417808478053,35.72056401739949,31.481422991962106,31.695924009542082,13.172984223771442,2.1376133141663134,0.5025007146735337,0.3572056401739949,0.31481422991962105,135,28,True,1870,0,0,0,0,1.0,1.0,7,7,9.32642585438665,9.32642585438665,,,pct,1.8136633539875,partial_trailing,0.7321385570027563,4.81902042173349,pct,False,False,8.936133967988157,grid,,,,,,,,,7.0,0.6196065214843495,1.7736633499894787,,,204.0,0.32004273795386484,,,,,21,17,-4
range_breakout,39.27763458041695,15.474169014947137,11.324823245039383,6.916188257822431,True,1.4356720990046659,1.2865114057786273,-18.699397435164737,-2.3729179788866666,17.0654814743746,16.484062996909696,1.3999590200470704,1.125896680107677,-0.18699397435164739,-0.023729179788866666,285,75,True,1377,9,5,6,5,34.033047012395734,18.905319791801258,0,0,1.0,1.0,,,pct,7.917258074201634,partial_trailing,0.7386630619921615,1.5516181548779744,pct,False,False,8.508968905523812,martingale,,1.8001836195944687,6.0,,,,,,,,,,,198.0,0.12353091598090721,,,,,19,7,-12
range_breakout,54.27475543356613,15.705725154794287,27.715743949007088,7.610678017828118,True,1.4032355544700383,1.659033436741939,-22.981128997698125,-6.1567015358956025,21.365023331323012,32.8488724419468,1.4746114629432352,1.4443076417624554,-0.22981128997698128,-0.06156701535895603,340,89,True,1330,10,6,4,4,55.44657828185546,55.44657828185546,0,0,1.0,1.0,,,pct,8.44241969437981,partial_trailing,0.46875678908312624,0.22089725088219386,pct,False,False,7.53329555762576,martingale,,2.728781031652531,4.0,,,,,,,,,,,147.0,0.12353091598090721,,,,,14,1,-13
range_breakout,56.0690851254672,17.9859021327461,25.434032420605156,7.6258584185899325,True,1.548920638278861,2.0430246106128283,-26.70626636378706,-1.2937523410919896,25.21179685295105,37.205728025413656,1.4210759978937402,1.6933368166588734,-0.2670626636378706,-0.012937523410919895,274,71,True,974,9,4,5,4,27.15739065484686,14.03170455033448,0,0,1.0,1.0,,,rr,,partial_trailing,0.5578053244381388,3.3057702319712408,pct,True,False,6.126023391349768,martingale,1.5718680914046155,1.9354306212355006,5.0,,,,,,,,,,,198.0,0.12315063131592591,,,,,13,2,-11
range_breakout,57.68949756287118,20.667354647184098,15.361906818191073,8.77150467783385,True,1.7983360760197578,1.649211990806152,-21.97650261087559,-0.9159878596728523,25.763579492176337,23.105539153039427,1.5323429138272089,1.451181228890766,-0.2197650261087559,-0.009159878596728524,267,70,True,1782,9,5,5,5,31.39088419213147,31.39088419213147,0,0,1.0,1.0,,,pct,6.521861777725184,partial_trailing,0.44703262525536747,3.6018877188732112,pct,True,False,8.835701271560698,martingale,,1.992327409156061,5.0,,,,,,,,,,,204.0,0.12315063131592591,,,,,11,4,-7
range_breakout,84.596216895019,21.38484326459007,11.885832793650097,15.133541624654749,True,2.034112855697454,0.8839771924152252,-18.68385430403533,-2.4608154633664436,44.019565709615755,21.845210661116088,1.6399921578095809,0.797170333110545,-0.1868385430403533,-0.024608154633664437,222,55,True,1379,8,7,8,7,18880.65769425744,5514.612218587825,0,0,1.0,1.0,,,pct,6.247063625898023,partial_trailing,0.1365936270500103,4.364107190454263,pct,True,False,9.73754079485623,martingale,,3.4237507454499445,8.0,,,,,,,,,,,198.0,0.17294152847647837,,,,,7,6,-1
stochastic,0.2189964620161744,0.0,0.438716929885441,0.7758551239423924,True,1.9258550287047917,0.49512004540696497,27.060341899715013,27.09137467131363,27.060341899715013,27.09137467131363,0.0,1354.0831685910284,0.2706034189971501,0.2709137467131363,1,2,True,889,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,1.5534368002616015,none,0.27383578051200985,,,,,,,,,,,,,,,5.0,15.0,12.872455892845913,92.19498719443125,96,25,-71
stochastic,0.2583978218231531,0.03901884618200661,-0.07011565712092827,0.07011565712093215,True,0.9553980799715296,-1.4130894666954206,18.91439838967031,-1.0315014242452327,18.91439838967031,-1.0315014242452327,3.0759042146396065,0.0,0.1891439838967031,-0.010315014242452326,2,1,True,1095,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.315210840320184,full,,,pct,False,True,1.3376859653944397,none,,,,,,,,,,,,,,,,6.0,15.0,11.048819601432335,92.9425679571923,95,30,-65
stochastic,0.26475947589683635,0.03997662285394688,-0.07184125438736144,0.07184125438736373,True,0.955410734940979,-1.4130897221102927,19.380173399946855,-1.0568874237652217,19.380173399946855,-1.0568874237652217,3.076044270810359,0.0,0.19380173399946857,-0.010568874237652218,2,1,True,895,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.211266721727261,full,,,pct,False,True,1.3055553008489007,none,,,,,,,,,,,,,,,,6.0,15.0,11.048819601432335,94.71578619238059,94,31,-63
stochastic,0.2672430816596627,0.04242476753023705,-1.5053551719851788,1.558843680400195,True,1.0572619365558198,-2.38599992421552,19.352776305611886,-6.581498890435839,19.352776305611886,-11.024412410928575,4.81431513288153,-1.89431761304959,0.19352776305611885,-0.06581498890435838,2,8,True,1506,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.362956742026086,partial_trailing,0.845622484408014,0.5574231535538624,atr,False,True,,none,,,,,,,57.0,4.283371472654474,,,,,,,,9.0,14.0,9.910849467341277,92.88098569005987,93,68,-25
stochastic,0.28199000835078536,0.04242476753025138,-0.09379273048505388,0.09379273048505637,True,0.9721615340072512,-1.41309296901049,21.236364504157223,-1.3798249784972236,21.236364504157223,-1.3798249784972236,3.969179113755463,0.0,0.21236364504157224,-0.013798249784972237,2,1,True,1494,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6325345035777752,0.11842634052223774,atr,False,True,,none,5.1863809938325005,,,,,,57.0,3.6215070195112564,,,,,,,,6.0,15.0,11.048819601432335,94.71578619238059,92,34,-58
stochastic,0.2838265639727888,0.0428464434457847,-0.07701301862933496,0.07701301862933178,True,0.955448654498602,-1.4130904874559556,20.77622135833367,-1.1329714597780471,20.77622135833367,-1.1329714597780471,3.0764640836061217,0.0,0.2077622135833367,-0.01132971459778047,2,1,True,1417,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.668254803871764,full,,,pct,False,True,1.2178814978865715,none,,,,,,,,,,,,,,,,6.0,15.0,11.048819601432335,94.71578619238059,91,32,-59
stochastic,0.3003679287326033,0.04533511930098971,-0.081499487043879,0.08149948704387498,True,0.955481539145699,-1.4130911511998503,21.98738010038663,-1.1989738157346728,21.98738010038663,-1.1989738157346728,3.0768283317893568,0.0,0.2198738010038663,-0.011989738157346727,2,1,True,1596,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.46688488239786,full,,,pct,False,True,1.1508382922038496,none,,,,,,,,,,,,,,,,6.0,15.0,11.048819601432335,92.23723053512909,90,33,-57
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1041,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.458009532362593,partial_trailing,0.6778135454845273,4.285697517126114,atr,False,True,,none,,,,,,,51.0,2.6845094129015017,,,,,,,,6.0,15.0,11.048819601432335,94.71578619238059,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1067,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.629120987338261,full,,,atr,False,True,,none,,,,,,,48.0,1.0704619251106975,,,,,,,,6.0,15.0,11.048819601432335,91.90241809222587,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1458,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.688315954563863,full,,,atr,False,True,,none,,,,,,,42.0,2.8069918297027803,,,,,,,,6.0,15.0,11.048819601432335,92.19498719443125,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1647,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.885245470835661,partial_trailing,0.620052205878739,3.6027598936020544,atr,False,True,,none,,,,,,,9.0,1.5567916003611115,,,,,,,,6.0,15.0,11.048819601432335,92.23723053512909,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1695,0,1,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.307196262429258,partial_trailing,0.6514135440982457,0.7797320097737134,pct,False,True,0.32998263396451544,martingale,,3.269620029318567,2.0,,,,,,,,,,,,,6.0,15.0,11.048819601432335,91.90241809222587,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1761,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.8769678983089895,full,,,atr,False,True,,none,,,,,,,39.0,1.2130761879330039,,,,,,,,6.0,15.0,11.048819601432335,91.90241809222587,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1818,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.562271298617536,full,,,atr,False,True,,none,,,,,,,14.0,1.4219056895857471,,,,,,,,6.0,15.0,11.048819601432335,94.71578619238059,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.09379273048505388,0.09379273048505637,True,0.9555715964416298,-1.41309296901049,25.306503883537623,-1.3798249784972236,25.306503883537623,-1.3798249784972236,3.077826700635995,0.0,0.25306503883537623,-0.013798249784972237,2,1,True,1870,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.701956149706433,full,,,atr,False,True,,none,,,,,,,12.0,0.6648547442997288,,,,,,,,6.0,15.0,11.048819601432335,92.23723053512909,81,34,-47
stochastic,0.34569626823517385,0.05215011635604709,-0.1818679716906635,0.18186797169066266,True,0.9555715964416298,-1.00000978047719,25.306503883537623,-10.190873518473825,25.306503883537623,-10.190873518473825,3.077826700635995,0.0,0.25306503883537623,-0.10190873518473825,2,1,True,1915,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.78754668072766,full,,,atr,False,True,,none,,,,,,,23.0,0.6150157053727936,,,,,,,,6.0,15.0,11.048819601432335,92.19498719443125,81,45,-36
stochastic,0.4424933417060961,0.054465501182191706,-1.212678819531554,1.2242240841478937,True,0.8812275734201683,-2.785507941379241,30.133529013013863,-1.8154869124124249,30.133529013013863,-0.1263333082148674,1.845445084586897,-0.052594165868334,0.30133529013013866,-0.01815486912412425,2,15,True,706,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,none,4.946974264472216,,,,,,5.0,1.5258573491497753,,,,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,67,-6
stochastic,0.4424933417060961,0.054465501182191706,-1.1544852144136142,1.166037280110923,True,0.8812275734201683,-2.636150511651759,30.133529013013863,-1.8154869124124249,30.133529013013863,0.2631938184596744,1.845445084586897,0.11376890734074338,0.30133529013013866,-0.01815486912412425,2,15,True,1199,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,grid,7.379063044635481,,,,,,49.0,0.8084325793018764,7.0,1.190079537755982,1.9306619464507593,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,62,-11
stochastic,0.4424933417060961,0.054465501182191706,-1.1742272533978526,1.1857770118449882,True,0.8812275734201683,-2.823624913525662,30.133529013013863,-1.8154869124124249,30.133529013013863,0.13093662162126793,1.845445084586897,0.055402501599789114,0.30133529013013866,-0.01815486912412425,2,15,True,1306,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.498907831147067,full,,,atr,False,True,,none,,,,,,,27.0,2.9482734260959638,,,,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,63,-10
stochastic,0.4424933417060961,0.054465501182191706,-1.1742272533978526,1.1857770118449882,True,0.8812275734201683,-2.823624913525662,30.133529013013863,-1.8154869124124249,30.133529013013863,0.13093662162126793,1.845445084586897,0.055402501599789114,0.30133529013013866,-0.01815486912412425,2,15,True,1537,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,grid,6.3010534277091015,,,,,,21.0,2.067055244125966,1.0,2.180784334135272,1.3368512669332182,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,63,-10
stochastic,0.4424933417060961,0.054465501182191706,-1.1742272533978526,1.1857770118449882,True,0.8812275734201683,-2.823624913525662,30.133529013013863,-1.8154869124124249,30.133529013013863,0.13093662162126793,1.845445084586897,0.055402501599789114,0.30133529013013866,-0.01815486912412425,2,15,True,1821,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,grid,6.015786575671417,,,,,,51.0,1.140576479044015,3.0,1.5800649880044275,1.830116437458699,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,63,-10
stochastic,0.4424933417060961,0.054465501182191706,-0.39948364327073715,0.42209375649289216,True,0.8812275734201683,-1.697480251877061,30.133529013013863,4.65969250506028,30.133529013013863,0.0007615770490360773,1.845445084586897,0.00019202330276523637,0.30133529013013866,0.046596925050602804,2,5,True,1896,0,1,0,1,1.0,3.3777016745827897,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,martingale,9.612287659271383,3.3777016745827897,2.0,,,,58.0,2.0026080994634805,,,,,,,,20.0,15.0,5.344987999064291,94.71578619238059,73,52,-21
stochastic,0.4424933417060961,0.054465501182191706,-0.39948364327073715,0.42209375649289216,True,0.8812275734201683,-1.697480251877061,30.133529013013863,4.65969250506028,30.133529013013863,0.0007615770490360773,1.845445084586897,0.00019202330276523637,0.30133529013013866,0.046596925050602804,2,5,True,1976,0,1,0,1,1.0,2.199325120448729,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,martingale,9.829438651497043,2.199325120448729,6.0,,,,31.0,2.5811307341348506,,,,,,,,20.0,15.0,5.344987999064291,94.71578619238059,73,52,-21
stochastic,0.4424933417060961,0.054465501182191706,-1.1742272533978526,1.1857770118449882,True,0.8812275734201683,-2.823624913525662,30.133529013013863,-1.8154869124124249,30.133529013013863,0.13093662162126793,1.845445084586897,0.055402501599789114,0.30133529013013866,-0.01815486912412425,2,15,True,2006,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,grid,2.7016894965979388,,,,,,23.0,3.4576850113842044,1.0,2.0758169198689607,2.2976376937656156,,,,,20.0,15.0,6.97352466328562,94.71578619238059,73,63,-10
stochastic,0.48671342603907597,0.11739626205995592,-0.1452207087336732,0.1452207087336683,True,0.9302877295435587,-1.5349430921519402,4.666777152508494,-3.964840982065221,11.459713001024697,-3.964840982065221,1.4738300553092567,-2.158400704935349,0.04666777152508494,-0.03964840982065221,6,2,True,1536,2,2,2,1,6.7239907070340115,2.5930658894509433,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,4.357877786782266,martingale,4.212354151954655,2.5930658894509433,9.0,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,72,43,-29
stochastic,0.5252638912233376,0.13090142360583173,-0.4886041188359336,0.5170604663185623,True,0.992508351757284,-2.3772998737611544,1.1265824894778322,-0.3947810294497168,6.130459702608004,-0.08532697008929385,1.5726172367275995,-0.06600597961575047,0.011265824894778322,-0.003947810294497168,13,13,True,1144,2,3,2,3,8.176809797018578,23.38168705005874,0,0,1.0,1.0,,,pct,9.738271527993938,full,,,pct,False,True,7.3484519369806796,martingale,,2.8595121606698193,3.0,,,,,,,,,,,,,9.0,12.0,9.420109540567513,92.9425679571923,71,56,-15
stochastic,0.5285527188758632,0.13093582065672307,-0.1605889853318332,0.1605889853318331,True,0.9827376072097068,-1.600291523167318,6.2762657273066775,-4.325815968505209,12.610205310416712,-4.325815968505209,1.6195670578902566,-2.459572570038291,0.06276265727306678,-0.04325815968505209,6,2,True,1649,2,2,2,1,4.007333881968416,2.0018326308581385,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,3.240238995149652,martingale,8.455944914001062,2.0018326308581385,10.0,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,70,44,-26
stochastic,0.5959127722764856,0.1974284132327867,-0.6248737816214489,0.6738187879366524,True,1.0078195461411228,-2.412391515596153,2.1344313637847803,-0.7481104585239846,7.930559104280069,-0.1113852478517218,1.884774234357667,-0.06447408047335218,0.021344313637847803,-0.007481104585239846,13,13,True,1973,2,3,2,3,7.411050518909158,20.17528417460117,0,0,1.0,1.0,,,pct,2.550812519163247,full,,,pct,False,True,3.87480679516403,martingale,,2.722324469806852,9.0,,,,,,,,,,,,,9.0,12.0,9.420109540567513,92.23723053512909,69,57,-12
stochastic,0.6349729330389131,0.20248453291840632,-0.24164129841696136,0.24164129841696197,True,1.102554003538304,-1.7725458411847286,14.88567329744226,-6.222236613689574,16.447388038329436,-6.222236613689574,2.190923926059847,-4.7415540875356825,0.1488567329744226,-0.06222236613689574,6,2,True,1193,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,1.3643564426183261,none,5.7287393451541595,,,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,68,46,-22
stochastic,0.6779890845690195,0.24546407645737417,-0.2962762180002909,0.29627621800029375,True,1.146982521670806,-1.711468608770155,15.45740417329405,-7.77643319603925,18.02425039544696,-7.77643319603925,2.0860409117097114,-3.3895767415320117,0.1545740417329405,-0.0777643319603925,6,2,True,998,2,2,2,1,3.692440484887613,1.9215723990751983,0,0,1.0,1.0,,,pct,0.5029499986754636,full,,,pct,False,True,1.3145253927564031,martingale,,1.9215723990751983,9.0,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.23723053512909,67,47,-20
stochastic,0.8666563640094438,0.2762103131392178,-0.3296139251559693,0.32961392515597254,True,1.1027600024540845,-1.7726345231688694,20.325473970039585,-8.48729212782178,22.449280134071575,-8.48729212782178,2.1915265049396155,-4.744258710349026,0.20325473970039584,-0.0848729212782178,6,2,True,699,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,0.8252264777251801,none,2.1688583962469155,,,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,61,48,-13
stochastic,0.8666563640094438,0.2762103131392178,-0.45357674561746775,0.4535767456174653,True,1.1027600024540845,-1.3700441381428035,20.325473970039585,-14.687913399404408,22.449280134071575,-14.687913399404408,2.1915265049396155,-2.3792020444472834,0.20325473970039584,-0.1468791339940441,6,2,True,1269,2,2,2,1,4.213141887129409,2.0525939411216747,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,0.2295239193861785,martingale,4.587303654695652,2.0525939411216747,4.0,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,61,55,-6
stochastic,0.8666563640094438,0.2762103131392178,-0.3296139251559693,0.32961392515597254,True,1.1027600024540845,-1.7726345231688694,20.325473970039585,-8.48729212782178,22.449280134071575,-8.48729212782178,2.1915265049396155,-4.744258710349026,0.20325473970039584,-0.0848729212782178,6,2,True,1328,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,0.34156773740972646,none,2.4830028525856114,,,,,,,,,,,,,,,9.0,12.0,6.97352466328562,92.88098569005987,61,48,-13
