strategy,return_train_pct,dd_train_pct,dd_train_intrabar_pct,exec_reject_rate_train,exec_round_rate_train,return_test_pct,dd_test_pct,dd_test_intrabar_pct,exec_reject_rate_test,exec_round_rate_test,tested,liquidated_train,liquidated_test,peak_notional_pct_equity_train,peak_notional_pct_equity_test,peak_qty_mult_train,peak_qty_mult_test,cap_hit_rate_train,cap_hit_rate_test,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,fast_period,slow_period,tp_mode,tp_pct,tp_mgmt,tp1_close_frac,tp_trail_pct,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,grid_max_adds,grid_spacing_pct,grid_size_multiplier,tp_rr,martingale_multiplier,martingale_max_steps,sl_atr_period,sl_atr_mult,rsi_period,rsi_low_th,rsi_high_th,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,147,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.6142405897589867,full,,,pct,True,True,4.599859349470137,grid,1.0,2.5416468031833435,2.06119793323626,,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,148,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,8.432806018037997,grid,6.0,2.0174423031576487,2.0618135255835774,6.900135466832016,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,153,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,0.150109680077565,none,,,,6.702317337258948,,,,,,,,11.0,3.6195130001447873,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,159,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.0577879585365912,full,,,pct,True,True,8.374072209642712,grid,4.0,1.8225065536012035,1.7687098475571492,,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,165,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,1.6582408938702626,grid,8.0,2.6722678249116476,1.0474435884811333,2.501247968502738,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,167,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.3661078090821808,partial_trailing,0.8803805940736671,0.11530255512504568,atr,True,True,,martingale,,,,,2.391009777014661,1.0,59.0,0.5833200704697602,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,169,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.33000517599263557,4.213182011940987,atr,True,True,,grid,4.0,2.991088812922935,2.7035793084006827,9.573869798561779,,,42.0,1.6842269080142083,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,171,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.610367633773399,partial_trailing,0.5546468826683774,0.5136901007490577,pct,False,True,3.740386450288392,grid,3.0,0.7697694479682966,2.9460211095048914,,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,173,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.449753470139227,partial_trailing,0.8263261476034424,2.066771246559286,atr,False,True,,martingale,,,,,1.4528220431565524,6.0,23.0,0.6792236804823386,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,174,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.010167196224474,full,,,pct,False,True,2.6799644511333733,none,,,,,,,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,175,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.38207463108115,full,,,pct,False,True,0.8268275430067664,none,,,,,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,176,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,8.278735591682658,none,,,,0.5210150800591646,,,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,183,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,0.340728067671393,none,,,,5.85365806933832,,,,,,,,11.0,3.85757191653931,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,184,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.3097203341385677,4.375180990360801,atr,True,True,,none,,,,9.892713984810527,,,13.0,1.1443320098820604,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,185,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.8863268180736878,1.015231984490129,pct,True,True,7.143868902586678,none,,,,6.194010463345287,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,187,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.410539985093852,full,,,pct,False,False,3.7645711325288995,none,,,,,,,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,188,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.853916004146152,full,,,atr,True,True,,grid,2.0,2.494381755532044,1.9985421340895317,,,,17.0,2.609624240062647,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,189,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.7866840640444294,2.199616015702653,atr,True,True,,none,,,,8.134075598858097,,,54.0,3.678517307478672,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,190,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.5713429670530825,partial_trailing,0.1637696932508333,0.12625795607833373,pct,True,False,7.012758262687016,none,,,,,,,,,,,,11.0,3.85757191653931,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,191,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.078305457464403,partial_trailing,0.8831482844535061,2.108863184253938,pct,True,False,7.645342170416878,none,,,,,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,193,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.844288745151279,full,,,atr,True,True,,martingale,,,,,1.1429235256608568,2.0,57.0,0.8027408781222918,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,195,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.339023068341412,full,,,pct,True,True,8.544793609126865,martingale,,,,,1.8264589126328805,2.0,,,,,,11.0,3.8207964064693134,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,196,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.346590253657579,partial_trailing,0.26326594703031103,1.3946988525634507,pct,True,False,3.0408503870258685,grid,1.0,0.8726773189284378,2.5178520129887216,,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,199,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.25127324696183306,3.2524759516793305,pct,True,False,5.948328339951884,none,,,,2.9768278724361488,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,204,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.892866789866461,full,,,pct,True,False,6.395455213191856,grid,6.0,2.8556083825730716,2.781968302641727,,,,,,,,,10.0,3.6911595092495806,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,206,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.7849566852573749,3.118067623028209,atr,False,True,,martingale,,,,1.3329717028132657,2.54754200379434,9.0,10.0,4.869922601371185,,,,10.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,207,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,True,True,,grid,5.0,2.404970777951987,2.2999278615555303,7.084344023073672,,,50.0,4.955623670735494,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,209,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,True,True,,none,,,,4.818485554766846,,,35.0,5.264341216309023,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,210,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.3703961254812287,1.909135615567723,pct,True,True,1.0304212044246033,martingale,,,,7.079275397125493,2.4667863454406262,1.0,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,211,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.659588382135672,full,,,pct,False,True,8.307340276812157,martingale,,,,,2.969444771963216,2.0,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,212,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.012880707349467,full,,,atr,False,True,,none,,,,,,,15.0,4.052183922695635,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,214,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.0766910620928285,full,,,pct,True,True,3.865775013841011,none,,,,,,,,,,,,11.0,3.85757191653931,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,216,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.416744551219255,full,,,atr,True,False,,martingale,,,,,2.0127846327549723,1.0,42.0,1.9919549234497704,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,217,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.3832094586464332,partial_trailing,0.21723899072858083,4.590719699668097,pct,True,True,5.497530301039164,grid,1.0,0.24638233322924064,2.1234063647075554,,,,,,,,,10.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,218,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.381794183702667,partial_trailing,0.19952194339796936,0.9640197926772038,pct,False,False,1.9502199624910304,none,,,,,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,221,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,7.722936175676248,martingale,,,,3.729868285830377,1.578761517367266,7.0,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,223,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.17023915322327438,1.7913873011678605,pct,False,False,7.3781845619258695,none,,,,0.3952623180271736,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,225,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.360410852524665,full,,,atr,True,True,,grid,6.0,2.928763634414477,2.0326006966023904,,,,35.0,4.005864458240136,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,226,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.726801080631333,2.5481611287274544,atr,True,True,,none,,,,5.914091209351077,,,37.0,1.7960950598307557,,,,11.0,3.8199076591892793,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,227,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.713204003731683,full,,,atr,True,False,,martingale,,,,,2.4599215819128037,3.0,51.0,3.212186518443349,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,228,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,3.4509271793533625,grid,1.0,0.8324352273470486,1.015034116841877,1.3554133738457002,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,229,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,4.445817064985797,martingale,,,,3.364973434824211,1.2422181342885517,1.0,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,231,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.630219305311458,partial_trailing,0.7687840964097646,3.4950723201638048,pct,False,True,1.648726722443752,martingale,,,,,1.6630951005032586,6.0,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,232,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.45080264102563994,4.727267843408092,pct,True,True,1.1582139311418265,none,,,,2.9679202739762456,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,233,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.138612519883623,partial_trailing,0.3391090339161414,1.6590904815901648,atr,False,False,,grid,8.0,2.686492434749158,2.1763789579085144,,,,28.0,4.327660493807359,,,,10.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,234,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.3917495491883876,partial_trailing,0.6916632527895394,0.30600903585985473,pct,True,True,2.8396384569003676,grid,2.0,1.8519152679557005,1.9012774882354981,,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,236,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.7973362993720565,2.2964857525792346,pct,True,True,5.2018262234741,none,,,,3.811381360691545,,,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,237,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.085178327303534,partial_trailing,0.8450214507965518,3.4155073669745426,pct,True,False,4.095248720549724,none,,,,,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,238,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,4.611659330969781,none,,,,5.2871818092955,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,239,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.735903632437674,full,,,pct,True,False,9.529723651670427,none,,,,,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,240,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.066190204389426,full,,,pct,True,False,7.968796145298584,none,,,,,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,241,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.538382500055333,full,,,pct,True,True,5.695113346256143,none,,,,,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,242,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6051985816093991,0.15881825898550944,pct,True,False,3.6176101453802616,none,,,,3.3943689665704593,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,243,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,True,4.79157110126874,martingale,,,,2.413806857180927,3.291240796107445,10.0,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,244,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.5428715792836648,1.7869520371948655,atr,True,True,,martingale,,,,1.2074413788668936,1.2376921171592818,9.0,34.0,2.3062038110935883,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,247,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.722948906056306,full,,,pct,True,False,8.7106507732054,none,,,,,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,248,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.5794153360311385,full,,,pct,False,True,3.6002107260235596,martingale,,,,,2.3908675458746043,7.0,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,250,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6507268807600411,4.0969956569935,pct,False,True,2.3983961916979357,none,,,,4.261104629964098,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,252,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.863623864903544,0.08082190228345408,pct,False,True,8.637816054807548,grid,2.0,2.4953108190633184,2.9328610278939315,0.834340562176443,,,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,257,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.2386938120074955,3.3091308717977035,pct,False,False,8.623534048384853,grid,4.0,2.8904752616547795,2.7677688738843296,7.76278063295364,,,,,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,258,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6325354886709066,1.9004510390902394,atr,False,True,,martingale,,,,1.0009223908106066,2.8008766924775994,8.0,53.0,2.9261281047531957,,,,10.0,3.235367839367377,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,259,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.3634746200716208,0.4554150301647926,pct,False,True,8.56296223381215,none,,,,0.4420632955540774,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,260,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.4304731754972475,full,,,pct,True,True,3.9216657723416177,martingale,,,,,2.2675925487597457,10.0,,,,,,11.0,3.8207964064693134,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,261,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.309845394677194,full,,,atr,True,True,,martingale,,,,,3.0031941996436746,9.0,53.0,0.5477677387000781,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,263,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.8320586689962867,4.387142417597291,atr,True,True,,martingale,,,,8.56635630205749,1.8196869802834934,1.0,6.0,3.3253306396938074,,,,18.0,3.9362077360911414,,,,,,,,,
